time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-12-12T18:35:40.150Z,39.3828333,-119.9273333,3.629,4.3,mh,6,338,,1.14,ci,ci7052948,2016-02-11T20:18:26.638Z,"15km S of Mogul, Nevada",earthquake,20.69,31.61,,0,reviewed,ci,ci
1996-12-04T21:21:15.240Z,38.793,-122.76,1.9,4.4,mw,,,,,us,usp0007tyx,2014-11-07T01:01:44.206Z,"Northern California",earthquake,,,,,reviewed,nc,brk
1996-12-02T23:33:11.900Z,40.038,-119.581,2.629,4.2,ml,0,0,,0,ci,ci7051634,2016-02-13T00:09:56.238Z,"45km NNE of Spanish Springs, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-11-27T20:17:24.110Z,36.075,-117.65,-0.02,5.3,mw,0,167.7,,0.198,ci,ci7050470,2016-02-13T10:15:34.878Z,"27km E of Coso Junction, California",earthquake,,0.272,,0,reviewed,ci,ci
1996-11-27T01:42:43.820Z,33.953,-116.314,5.38,4.46,ml,0,31.4,,0.221,ci,ci7050391,2016-02-12T06:21:19.033Z,"16km NNE of Thousand Palms, California",earthquake,,1.492,,100,reviewed,ci,ci
1996-11-07T22:44:57.000Z,35.811,-117.546,0,4.46,md,0,182.5,0.04213,0.218,ci,ci7048489,2016-02-12T16:26:12.833Z,"14km WNW of Searles Valley, California",sonic boom,,1.355,,4,reviewed,ci,ci
1996-10-23T22:09:29.380Z,34.481,-119.353,13.484,4.07,ml,0,67.2,,0.309,ci,ci7047275,2016-02-11T22:55:01.238Z,"11km WNW of Ojai, California",earthquake,,0.245,,74,reviewed,ci,ci
1996-10-20T00:17:33.390Z,34.604,-116.278,4.779,4.16,ml,0,82,0.2307,0.234,ci,ci7046881,2016-02-12T11:14:25.964Z,"17km SW of Ludlow, California",earthquake,,,,100,reviewed,ci,ci
1996-10-19T13:27:57.970Z,43.09,-106.056,5,4.2,ml,,,,0.77,us,usp0007rnx,2014-11-07T01:01:23.926Z,"Wyoming",earthquake,,,,,reviewed,us,us
1996-10-17T08:00:32.780Z,31.736,-115.71,5.925,4.17,ml,0,269.2,0.9108,0.418,ci,ci7046656,2016-02-13T00:06:37.572Z,"75km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,27,reviewed,ci,ci
1996-10-08T14:01:47.400Z,37.942,-118.147,0.918,4.2,ml,0,0,,0,ci,ci7045809,2016-02-12T11:13:17.942Z,"66km NNE of Dixon Lane-Meadow Creek, California",earthquake,,,,0,reviewed,ci,ci
1996-10-01T20:20:44.070Z,25.915,-110.892,10,4.2,mb,,,,0.5,us,usp0007qtu,2014-11-07T01:01:17.849Z,"Gulf of California",earthquake,,,,5,reviewed,us,us
1996-10-01T19:09:03.370Z,26.475,-110.862,10,5.5,mwc,,,,1.04,us,usp0007qtt,2015-02-11T17:16:36.000Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
1996-09-03T17:01:54.210Z,26.192,-110.524,10,5.2,mwc,,,,0.93,us,usp0007pcy,2015-02-11T17:16:35.000Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
1996-08-30T06:24:47.610Z,32.377,-115.379,5.997,4.05,ml,0,210.1,0.3999,0.525,ci,ci3275544,2016-02-12T19:00:20.506Z,"18km W of Delta, B.C., MX",earthquake,,,,64,reviewed,ci,ci
1996-08-30T02:12:28.200Z,40.524,-124.808,12.8,4,mw,,,,,us,usp0007p7f,2014-11-07T01:01:02.342Z,"offshore Northern California",earthquake,,,,,reviewed,nc,brk
1996-08-14T03:05:27.490Z,34.599,-116.28,4.779,4.3,ml,0,81.1,,0.282,ci,ci3273970,2016-02-12T16:20:54.243Z,"18km SW of Ludlow, California",earthquake,,,,43,reviewed,ci,ci
1996-08-08T09:19:06.300Z,40.36,-124.735,22.557,4.5,mb,0,0,,0,ci,ci3273293,2016-02-13T07:36:39.320Z,"46km WSW of Ferndale, California",earthquake,,,,0,reviewed,ci,ci
1996-08-03T06:15:16.470Z,44.517,-114.144,5,4,mb,,,,0.9,us,usp0007n1t,2014-11-07T01:00:55.089Z,"southern Idaho",earthquake,,,,10,reviewed,us,us
1996-07-30T16:05:25.310Z,28.477,-113.134,10,4,mb,,,,1,us,usp0007mvh,2016-02-12T16:19:51.206Z,"Baja California, Mexico",earthquake,,,,4,reviewed,us,us
1996-07-24T18:11:14.620Z,28.457,-113.202,10,4.2,mb,,,,1,us,usp0007mjg,2016-02-13T02:31:54.896Z,"Baja California, Mexico",earthquake,,,,2,reviewed,us,us
1996-07-22T17:33:07.880Z,37.05,-113.943,0,4.16,md,0,352.8,3.245,6.256,ci,ci3271276,2016-02-13T05:03:32.734Z,"30km NNE of Mesquite, Nevada",sonic boom,,0.044,,1,reviewed,ci,ci
1996-07-17T17:22:48.800Z,25.464,-109.672,10,4.8,ms,,,,0.9,us,usp0007m61,2014-11-07T01:00:48.249Z,"Gulf of California",earthquake,,,,1,reviewed,us,us
1996-07-17T15:18:37.610Z,25.575,-109.526,10,4.1,mb,,,,0.6,us,usp0007m5v,2014-11-07T01:00:48.235Z,"Gulf of California",earthquake,,,,9,reviewed,us,us
1996-07-07T06:27:06.090Z,31.544,-115.676,5.925,4.35,ml,0,275.1,1.103,0.336,ci,ci3269766,2016-02-12T08:37:10.165Z,"86km ESE of Maneadero, B.C., MX",earthquake,,,,40,reviewed,ci,ci
1996-06-29T19:30:42.670Z,37.187,-81.95,1,4.1,mb,,,,1.2,us,usp0007kf9,2014-11-07T01:00:41.411Z,"West Virginia",rock burst,,,,15,reviewed,us,us
1996-06-20T02:26:56.450Z,40.996,-124.939,2.5,4.4,mw,,,,,us,usp0007k0a,2014-11-07T01:00:38.958Z,"offshore Northern California",earthquake,,,,,reviewed,nc,brk
1996-06-17T11:39:31.090Z,37.526,-118.829,4.607,4.44,ml,0,174.9,,0.208,ci,ci3267837,2016-02-12T23:58:02.751Z,"18km SE of Mammoth Lakes, California",earthquake,,,,53,reviewed,ci,ci
1996-05-21T20:50:20.190Z,37.359,-121.724,7.6,4.8,mw,,,,,us,usp0007hnh,2014-11-07T01:00:28.360Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,nc,brk
1996-05-03T04:04:22.670Z,47.76,-121.876,4.1,5.2,mb,,,,,us,usp0007gww,2015-05-13T18:53:37.000Z,"Puget Sound region, Washington",earthquake,,,,57,reviewed,sea,us
1996-05-01T19:49:56.430Z,34.354,-118.703,13.796,4.09,ml,0,27.7,,0.251,ci,ci3263467,2016-02-13T07:30:10.631Z,"10km NNE of Simi Valley, California",earthquake,,0.109,,72,reviewed,ci,ci
1996-04-19T00:52:41.300Z,36.884,-121.616,4.557,4.2,mb,0,0,,0,ci,ci3262195,2016-02-13T07:28:46.628Z,"2km ESE of Aromas, California",earthquake,,,,0,reviewed,ci,ci
1996-04-02T01:50:08.040Z,37.63,-118.856,3.918,4.58,ml,0,228.1,,0.256,ci,ci3260447,2016-02-13T07:27:16.383Z,"11km E of Mammoth Lakes, California",earthquake,,,,46,reviewed,ci,ci
1996-04-01T04:13:36.970Z,37.641,-118.829,3.812,4.27,ml,0,144.6,,0.328,ci,ci3260327,2016-02-12T21:21:25.388Z,"13km E of Mammoth Lakes, California",earthquake,,,,19,reviewed,ci,ci
1996-03-31T19:27:38.770Z,37.633,-118.867,3.322,4.27,ml,0,141.6,,0.033,ci,ci3260269,2016-02-12T03:42:10.414Z,"10km E of Mammoth Lakes, California",earthquake,,25.199,,16,reviewed,ci,ci
1996-03-30T23:15:18.890Z,37.633,-118.864,3.812,4.12,mc,0,141.6,,0.179,ci,ci3260038,2016-02-13T09:59:49.444Z,"10km E of Mammoth Lakes, California",earthquake,,,,8,reviewed,ci,ci
1996-03-30T15:22:24.180Z,37.634,-118.848,3.332,4.41,ml,0,141.4,,0.093,ci,ci3259956,2016-02-12T23:51:51.766Z,"12km E of Mammoth Lakes, California",earthquake,,64.755,,33,reviewed,ci,ci
1996-03-29T18:14:49.840Z,37.633,-118.841,3.812,4.3,ml,0,140.8,,0.277,ci,ci3259770,2016-02-13T07:26:37.050Z,"12km E of Mammoth Lakes, California",earthquake,,,,34,reviewed,ci,ci
1996-03-20T07:37:59.760Z,34.362,-118.615,12.368,4.11,ml,0,14.9,,0.292,ci,ci3258844,2016-02-12T03:40:50.014Z,"11km SSW of Valencia, California",earthquake,,0.136,,81,reviewed,ci,ci
1996-03-20T05:03:09.300Z,31.901,-115.807,4.726,4.41,ml,0,0,0.7493,0,ci,ci3258832,2016-02-12T16:10:55.416Z,"70km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,57,reviewed,ci,ci
1996-03-19T15:31:36.440Z,25.006,-109.329,10,5.8,mwc,,,,1.2,us,usp0007ezf,2015-05-13T18:53:37.000Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
1996-03-14T10:42:26.000Z,45.99,-74.43,18,4.5,mblg,,,,,us,usp0007erf,2014-11-07T01:00:06.077Z,"Ontario-Quebec border region, Canada",earthquake,,,,,reviewed,ott,ott
1996-03-10T12:16:24.000Z,44.773,-112.712,8.4,4,ml,,,,,us,usp0007ek0,2014-11-07T01:00:05.414Z,"western Montana",earthquake,,,,,reviewed,but,but
1996-03-05T10:21:07.690Z,31.8451667,-116.5323333,5.282,4.09,ml,15,273,0.8408,0.32,ci,ci3257065,2016-04-02T02:12:12.959Z,"9km ESE of Ensenada, B.C., MX",earthquake,1.91,31.61,,62,reviewed,ci,ci
1996-03-01T11:49:14.670Z,29.499,-113.627,10,4.1,mb,,,,0.9,us,usp0007e73,2014-11-07T01:00:01.692Z,"Baja California, Mexico",earthquake,,,,3,reviewed,us,us
1996-02-22T20:06:16.400Z,49.897,-123.902,2,4.1,mb,,,,,us,usp0007dqk,2014-11-07T00:59:57.331Z,"British Columbia, Canada",earthquake,,,,6,reviewed,pgc,us
1996-02-20T14:40:41.870Z,27.552,-111.678,10,4.3,mb,,,,1,us,usp0007djg,2014-11-07T00:59:56.643Z,"Gulf of California",earthquake,,,,10,reviewed,us,us
1996-02-02T00:40:30.300Z,39.977,-120.839,5,4,ml,,,,,ci,ci3253908,2016-02-12T01:07:38.775Z,"7km NE of East Quincy, California",earthquake,,,,0,reviewed,ci,ci
1996-01-26T13:06:02.860Z,35.789,-117.664,3.913,4.18,ml,0,60.7,,0.2,ci,ci3252027,2016-02-13T04:51:07.565Z,"19km N of Ridgecrest, California",earthquake,,0.121,,84,reviewed,ci,ci
1996-01-11T08:46:34.560Z,34.994,-116.943,6.051,4.19,ml,0,79.3,,0.16,ci,ci3249913,2016-02-13T02:16:17.962Z,"13km NE of Barstow, California",earthquake,,2.92,,3,reviewed,ci,ci
1996-01-08T10:53:39.340Z,35.799,-117.632,1.549,4.24,ml,0,66.6,0.03263,0.259,ci,ci3249318,2016-02-12T13:24:15.720Z,"20km NNE of Ridgecrest, California",earthquake,,0.451,,41,reviewed,ci,ci
1996-01-08T10:52:28.880Z,35.779,-117.636,1.986,4.36,ml,0,79.7,,0.184,ci,ci3249191,2016-02-13T07:18:25.179Z,"18km NNE of Ridgecrest, California",earthquake,,0.155,,82,reviewed,ci,ci
1996-01-08T08:57:11.000Z,35.755,-117.62,1.17,4.16,ml,0,102.8,,0.183,ci,ci3249165,2016-02-12T13:24:11.960Z,"16km NNE of Ridgecrest, California",earthquake,,0.171,,82,reviewed,ci,ci
1996-01-07T14:32:53.020Z,35.761,-117.646,3.236,5.17,ml,0,87.9,,0.184,ci,ci3248846,2016-02-12T18:42:25.298Z,"16km N of Ridgecrest, California",earthquake,,0.132,,78,reviewed,ci,ci
1996-01-06T12:55:58.600Z,39.12,-110.878,1,4.3,mb,,,,,ci,ci3248759,2016-02-12T08:22:05.401Z,"324km ESE of Wendover, Utah",earthquake,,,,0,reviewed,ci,ci
1995-12-31T21:48:23.060Z,35.098,-118.306,6.896,4.09,ml,0,29.7,,0.21,ci,ci3248154,2016-02-11T22:31:23.186Z,"13km WNW of Mojave, California",earthquake,,0.502,,45,reviewed,ci,ci
1995-12-31T15:09:54.820Z,25.282,-109.769,10,4.2,mb,,,,1.2,us,usp00079y6,2014-11-07T00:59:31.267Z,"Gulf of California",earthquake,,,,5,reviewed,us,us
1995-12-28T18:27:59.500Z,38.777,-119.549,2.629,4.5,ms,0,0,,0,ci,ci3247894,2016-02-13T04:47:32.516Z,"18km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-27T09:42:58.510Z,34.245,-118.599,5.339,4.2,mh,0,149.6,,0.392,ci,ci3247748,2016-02-13T04:47:23.448Z,"1km SSE of Chatsworth, California",earthquake,,,,2,reviewed,ci,ci
1995-12-23T05:39:55.100Z,38.781,-119.527,3.712,4.5,mb,0,0,,0,ci,ci3247335,2016-02-13T09:50:24.688Z,"16km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-22T09:00:32.900Z,38.753,-119.537,2.629,4.5,ms,0,0,,0,ci,ci3247253,2016-02-12T23:42:08.654Z,"17km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-13T06:25:54.100Z,36.981,-121.472,2.813,4.1,ml,0,0,,0,ci,ci7011283,2016-02-12T10:48:54.493Z,"9km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-12-13T05:45:12.780Z,36.976,-121.475,7.7,4,ml,,,,,us,usp00078wq,2014-11-07T00:59:25.877Z,"Central California",earthquake,,,,,reviewed,nc,brk
1995-12-08T05:17:27.230Z,25.027,-108.963,10,4,mb,,,,1.2,us,usp00078k3,2014-11-07T00:59:24.061Z,"Gulf of California",earthquake,,,,4,reviewed,us,us
1995-11-29T23:12:33.500Z,36.801,-121.524,7.557,4.4,ml,0,0,,0,ci,ci3245081,2016-02-13T09:48:05.493Z,"5km SSE of San Juan Bautista, California",earthquake,,,,0,reviewed,ci,ci
1995-11-15T20:33:58.400Z,39.672,-119.98,4.638,4.6,mb,0,0,,0,ci,ci3243273,2016-02-11T19:42:07.229Z,"1km SSW of Cold Springs, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-10-26T04:04:37.030Z,30.593,-113.854,8,4.3,md,,,,,us,usp00075t4,2016-02-11T19:39:24.204Z,"Gulf of California",earthquake,,,,,reviewed,ecx,ecx
1995-10-18T12:42:04.800Z,35.742,-117.631,2.98,4.16,ml,0,98.3,,0.207,ci,ci3238772,2016-02-12T23:34:44.055Z,"14km NNE of Ridgecrest, California",earthquake,,0.129,,78,reviewed,ci,ci
1995-09-27T16:44:42.300Z,36.577,-121.175,8.228,4.2,mb,0,0,,0,ci,ci2221202,2016-02-13T07:04:03.402Z,"22km NE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-09-25T04:47:29.180Z,35.809,-117.616,8.508,4.9,ml,0,75.5,,0.174,ci,ci3233618,2016-02-12T00:49:53.291Z,"20km WNW of Searles Valley, California",earthquake,,0.394,,77,reviewed,ci,ci
1995-09-22T14:47:21.200Z,38.743,-118.579,17.629,4.4,mb,0,0,,0,ci,ci3232605,2016-02-12T18:26:52.782Z,"24km N of Hawthorne, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-09-21T23:48:39.160Z,35.761,-117.643,4.698,4.01,ml,0,89.6,,0.173,ci,ci3232380,2016-02-11T22:16:40.295Z,"16km N of Ridgecrest, California",earthquake,,0.247,,86,reviewed,ci,ci
1995-09-21T07:57:41.340Z,35.756,-117.633,4.622,4.02,ml,0,97.5,,0.167,ci,ci3232031,2016-02-12T15:48:23.265Z,"16km NNE of Ridgecrest, California",earthquake,,0.143,,84,reviewed,ci,ci
1995-09-20T23:32:46.860Z,35.755,-117.629,7.592,4,ml,0,154.2,0.0658,0.143,ci,ci3231943,2016-02-11T19:31:06.830Z,"16km NNE of Ridgecrest, California",earthquake,,2.847,,51,reviewed,ci,ci
1995-09-20T23:30:34.620Z,35.729,-117.611,9.392,4.21,ml,0,170.6,0.08725,0.165,ci,ci3231937,2016-02-12T03:18:02.751Z,"13km NNE of Ridgecrest, California",earthquake,,1.339,,46,reviewed,ci,ci
1995-09-20T23:27:36.270Z,35.761,-117.638,4.688,5.75,ml,0,88.2,,0.195,ci,ci3231786,2016-02-13T04:33:45.331Z,"16km NNE of Ridgecrest, California",earthquake,,0.469,,37,reviewed,ci,ci
1995-09-15T00:31:33.260Z,36.87,-98.69,5,4.1,mblg,,,,,us,usp00073d2,2014-11-07T00:58:44.109Z,"Oklahoma",earthquake,,,,,reviewed,tul,gs$
1995-09-13T20:36:46.500Z,37.097,-121.514,7.557,4.2,mb,0,0,,0,ci,ci3230627,2016-02-12T18:24:58.782Z,"9km E of San Martin, California",earthquake,,,,0,reviewed,ci,ci
1995-09-11T18:37:23.750Z,35.788,-117.663,5.834,4.24,ml,0,57.7,,0.168,ci,ci3230334,2016-02-11T22:15:01.491Z,"19km N of Ridgecrest, California",earthquake,,0.595,,77,reviewed,ci,ci
1995-09-05T20:27:18.420Z,34.199,-116.438,-0.893,4.44,ml,0,54.1,,0.234,ci,ci3229496,2016-02-12T05:43:09.565Z,"9km N of Yucca Valley, California",earthquake,,0.432,,68,reviewed,ci,ci
1995-09-04T14:16:17.600Z,38.681,-122.743,6.557,4.5,ms,0,0,,0,ci,ci3229333,2016-02-12T03:15:59.197Z,"11km S of The Geysers, California",earthquake,,,,0,reviewed,ci,ci
1995-08-30T15:29:54.620Z,35.791,-117.641,4.068,4.21,ml,0,69.8,,0.192,ci,ci3228523,2016-02-13T01:58:31.912Z,"19km N of Ridgecrest, California",earthquake,,0.125,,70,reviewed,ci,ci
1995-08-28T12:23:04.050Z,25.966,-110.262,10,4.7,mb,,,,0.9,us,usp00072k6,2014-11-07T00:58:36.359Z,"Gulf of California",earthquake,,,,43,reviewed,us,us
1995-08-28T10:46:12.060Z,26.092,-110.284,12.2,6.6,mwb,,,,1.1,us,usp00072k0,2015-06-30T16:59:02.050Z,"Gulf of California",earthquake,,,,,reviewed,us,us
1995-08-28T03:16:25.130Z,44.169,-110.25,5,4.3,mb,,,,0.9,us,usp00072jp,2014-11-07T00:58:36.183Z,"Yellowstone National Park, Wyoming",earthquake,,,,6,reviewed,us,us
1995-08-24T01:39:51.830Z,28.515,-112.956,10,4.4,mb,,,,1.1,us,usp00072b7,2016-02-12T15:44:03.284Z,"Gulf of California",earthquake,,,,12,reviewed,us,us
1995-08-17T22:41:10.490Z,35.79,-117.679,5.108,4.32,ml,0,72.8,0.07105,0.456,ci,ci3225237,2016-02-12T03:12:41.899Z,"19km N of Ridgecrest, California",earthquake,,,,8,reviewed,ci,ci
1995-08-17T22:39:58.100Z,35.776,-117.662,4.784,5.36,ml,0,66.5,,0.166,ci,ci3225143,2016-02-12T23:22:14.336Z,"17km N of Ridgecrest, California",earthquake,,1.116,,68,reviewed,ci,ci
1995-08-14T00:34:41.970Z,30.225,-113.947,10,4,mb,,,,1,us,usp00071ts,2016-02-12T20:50:40.031Z,"Gulf of California",earthquake,,,,8,reviewed,us,us
1995-08-02T19:30:19.400Z,30.123,-114.137,10,4.2,mb,,,,1,us,usp00071c3,2016-02-12T07:59:18.890Z,"Baja California, Mexico",earthquake,,,,5,reviewed,us,us
1995-08-02T18:32:09.470Z,30.058,-114.137,10,4.7,mb,,,,1.2,us,usp00071by,2014-11-07T00:58:28.111Z,"Baja California, Mexico",earthquake,,,,23,reviewed,us,us
1995-07-31T12:34:47.350Z,37.107,-116.415,4.487,4,ml,26,312,1.522,0.44,ci,ci3222692,2016-02-13T04:26:54.697Z,"37km NE of Beatty, Nevada",earthquake,99,31.61,,0,reviewed,ci,ci
1995-07-25T19:34:10.100Z,43.007,-111.106,5,4.1,ml,,,,0.9,us,usp00070zm,2014-11-07T00:58:23.147Z,"southern Idaho",earthquake,,,,,reviewed,us,gs$
1995-07-21T23:50:54.270Z,24.713,-110.111,10,4.4,mb,,,,1.2,us,usp00070uv,2014-11-07T00:58:22.589Z,"Baja California Sur, Mexico",earthquake,,,,3,reviewed,us,us
1995-07-12T21:58:00.500Z,36.593,-121.196,7.138,4,ml,0,0,,0,ci,ci3219331,2016-02-11T22:07:08.041Z,"22km NNE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-07-02T03:35:10.440Z,31.011,-65.17,10,4.7,mb,,,,1.4,us,usp000700q,2014-11-07T00:58:16.128Z,"Bermuda region",earthquake,,,,27,reviewed,us,us
1995-06-30T11:58:56.880Z,24.688,-110.228,10,6.2,mw,,,,1.1,us,usp0006zy0,2015-06-30T16:59:02.032Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,us,hrv
1995-06-29T18:10:50.800Z,48.136,-114.47,5,4.1,ml,,,,0.3,us,usp0006zwq,2014-11-07T00:58:13.083Z,"western Montana",earthquake,,,,,reviewed,us,but
1995-06-26T08:40:28.940Z,34.394,-118.669,12.76,5.02,ml,0,17.7,,0.285,ci,ci3217586,2016-02-13T04:24:33.495Z,"11km SW of Valencia, California",earthquake,,0.107,,59,reviewed,ci,ci
1995-06-21T21:17:36.230Z,32.985,-117.818,5.74,4.27,ml,0,162.5,,0.568,ci,ci3217139,2016-02-11T22:05:11.839Z,"48km WSW of Carlsbad, California",earthquake,,,,79,reviewed,ci,ci
1995-06-18T22:23:23.100Z,39.836,-120.724,11.712,4.4,mb,0,0,,0,ci,ci3216861,2016-02-12T05:34:19.433Z,"18km SE of East Quincy, California",earthquake,,,,0,reviewed,ci,ci
1995-06-16T04:20:36.100Z,36.753,-121.371,9.185,4.1,ml,0,0,,0,ci,ci3216528,2016-02-12T18:15:35.547Z,"7km S of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-05-20T12:48:48.210Z,46.881,-121.942,13.4,4.2,mb,,,,,us,usp0006xrr,2014-11-07T00:57:57.857Z,"Washington",earthquake,,,,6,reviewed,sea,us
1995-05-20T12:46:16.600Z,40.195,-108.961,3.739,4.1,ml,0,0,7.538,0,ci,ci3207334,2016-02-13T09:23:33.176Z,"434km E of Wendover, Utah",earthquake,,,,0,reviewed,ci,ci
1995-05-17T02:29:13.600Z,39.81,-122.709,12.557,4.6,mb,0,0,,0,ci,ci3213200,2016-02-13T04:21:59.031Z,"35km SW of Rancho Tehama Reserve, California",earthquake,,,,0,reviewed,ci,ci
1995-05-07T11:03:33.040Z,33.905,-116.288,10.123,4.77,ml,0,35.1,,0.239,ci,ci3212249,2016-02-13T09:22:40.282Z,"13km NE of Thousand Palms, California",earthquake,,0.244,,64,reviewed,ci,ci
1995-05-06T20:45:55.650Z,25.326,-109.394,10,4.8,mb,,,,1.3,us,usp0006x03,2014-11-07T00:57:53.553Z,"Gulf of California",earthquake,,,,18,reviewed,us,us
1995-05-02T19:31:02.200Z,48.142,-114.479,9,4.1,mb,,,,,us,usp0006wr1,2014-11-07T00:57:51.352Z,"western Montana",earthquake,,,,1,reviewed,but,us
1995-05-02T12:56:33.690Z,40.184,-123.172,34,4,md,,,,,us,usp0006wqh,2014-11-07T00:57:51.222Z,"Northern California",earthquake,,,,,reviewed,nc,gm/
1995-04-23T08:41:36.600Z,36.603,-121.201,6.3,4.6,ms,0,0,,0,ci,ci3210741,2016-02-12T23:14:23.866Z,"23km NNE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-04-15T14:33:29.510Z,30.271,-103.324,10,4,mblg,,,,1.2,us,usp0006vqk,2014-11-07T00:57:42.309Z,"western Texas",earthquake,,,,,reviewed,us,gs$
1995-04-14T00:32:56.170Z,30.285,-103.347,17.8,5.7,mw,,,,1,us,usp0006vmm,2015-06-30T16:59:02.004Z,"western Texas",earthquake,,,,,reviewed,us,hrv
1995-04-11T12:20:55.180Z,44.785,-115.432,5,4.2,ml,,,,0.7,us,usp0006vgh,2014-11-07T00:57:41.218Z,"southern Idaho",earthquake,,,,,reviewed,us,but
1995-03-26T17:19:31.920Z,31.303,-114.371,26.8,4.2,md,,,,,us,usp0006usj,2016-02-13T04:18:38.644Z,"Baja California-Sonora border region, Mexico",earthquake,,,,,reviewed,ecx,ecx
1995-03-26T14:32:06.410Z,31.265,-114.351,35.2,4.2,ml,,,,,us,usp0006us9,2016-02-13T06:46:29.051Z,"Baja California-Sonora border region, Mexico",earthquake,,,,,reviewed,ecx,gs$
1995-03-20T12:46:16.370Z,40.179,-108.925,5,4.2,mb,,,,1,us,usp0006ufh,2014-11-07T00:57:32.425Z,"Colorado",earthquake,,,,4,reviewed,us,us
1995-03-05T02:48:47.860Z,37.603,-118.82,4.037,4.35,ml,0,122.6,,0.418,ci,ci3205487,2016-02-13T06:45:19.719Z,"14km ESE of Mammoth Lakes, California",earthquake,,,,71,reviewed,ci,ci
1995-03-05T00:07:03.560Z,37.607,-118.823,4.037,4.61,ml,0,124.9,,0.389,ci,ci3205480,2016-02-13T06:45:15.685Z,"14km ESE of Mammoth Lakes, California",earthquake,,,,81,reviewed,ci,ci
1995-02-19T21:24:18.070Z,34.049,-118.915,15.209,4.34,ml,0,53.3,,0.389,ci,ci3203644,2016-02-12T00:29:20.151Z,"11km WNW of Malibu, California",earthquake,,0.105,,36,reviewed,ci,ci
1995-02-08T09:36:51.090Z,40.742,-124.296,22.1,4.1,mb,,,,,us,usp0006sjr,2014-11-07T00:57:18.062Z,"offshore Northern California",earthquake,,,,3,reviewed,nc,us
1995-02-03T15:26:10.690Z,41.529,-109.64,1,5.3,mb,,,,1,us,usp0006sas,2014-11-07T00:57:16.505Z,"Wyoming",rock burst,,,,96,reviewed,us,us
1995-01-29T16:02:30.530Z,31.8693333,-117.2356667,5.471,4.25,ml,7,306,0.9388,0.08,ci,ci3201618,2016-04-02T02:12:30.716Z,"49km SW of Primo Tapia, B.C., MX",earthquake,1.55,31.61,,80,reviewed,ci,ci
1995-01-29T03:11:22.670Z,47.388,-122.365,17.2,5.1,mw,,,,,us,usp0006s1h,2015-02-11T17:16:22.000Z,"Seattle-Tacoma urban area, Washington",earthquake,,,,,reviewed,sea,hrv
1995-01-28T06:26:21.740Z,44.499,-114.783,5,4.3,mb,,,,0.9,us,usp0006s02,2014-11-07T00:57:11.818Z,"southern Idaho",earthquake,,,,4,reviewed,us,us
1995-01-18T15:51:39.420Z,34.774,-97.596,5,4.2,mblg,,,,0.5,us,usp0006rjc,2014-11-07T00:57:09.443Z,"Oklahoma",earthquake,,,,,reviewed,us,tul
1995-01-11T13:53:32.900Z,40.316,-124.619,16.557,4.3,mb,0,0,,0,ci,ci3199753,2016-02-12T15:27:45.290Z,"42km SW of Ferndale, California",earthquake,,,,0,reviewed,ci,ci
1995-01-06T17:38:20.130Z,29.639,-113.819,10,4.1,mb,,,,1,us,usp0006qy3,2016-02-12T05:23:39.667Z,"Baja California, Mexico",earthquake,,,,3,reviewed,us,us
1995-01-06T00:12:13.040Z,38.768,-119.719,-0.288,4.2,mb,0,0,,0,ci,ci3199215,2016-02-13T01:40:58.883Z,"14km S of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1994-12-27T18:53:56.860Z,25.715,-111.122,10,4.8,mb,,,,1.2,us,usp0006qgn,2014-11-07T00:57:00.094Z,"Baja California Sur, Mexico",earthquake,,,,16,reviewed,us,us
1994-12-26T14:10:29.100Z,40.741,-124.31,22.557,4.8,ms,0,0,,0,ci,ci3198129,2016-02-13T04:12:07.862Z,"10km W of Humboldt Hill, California",earthquake,,,,0,reviewed,ci,ci
1994-12-25T19:06:07.520Z,39.29,-104.811,10,4,mblg,,,,0.7,us,usp0006qek,2014-11-07T00:56:59.785Z,"Colorado",earthquake,,,,,reviewed,us,gs$
1994-12-21T05:50:11.900Z,38.732,-119.721,1.629,4.3,ml,0,0,,0,ci,ci3197547,2016-02-12T10:13:25.893Z,"18km S of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
